idx,recall,Prec@next_10,Prec@next_20,Prec@next_30,Prec@next_40,Prec@next_50,run_index
0.0,0.020588235294117647,0.8,0.85,0.8666666666666667,0.85,0.8,0
1.0,0.04411764705882353,0.9,0.9,0.8333333333333334,0.8,0.78,0
2.0,0.07058823529411765,0.9,0.85,0.7666666666666667,0.75,0.76,0
3.0,0.09705882352941177,0.8,0.7,0.7,0.725,0.72,0
4.0,0.12058823529411765,0.6,0.65,0.6666666666666666,0.675,0.74,0
5.0,0.13823529411764707,1.0,0.9,0.9,0.825,0.8,0
6.0,0.1676470588235294,0.8,0.85,0.7666666666666667,0.725,0.78,0
7.0,0.19117647058823528,0.9,0.7,0.7,0.775,0.8,0
8.0,0.21764705882352942,0.5,0.6,0.7333333333333333,0.725,0.74,0
9.0,0.2323529411764706,0.7,0.85,0.8,0.8,0.82,0
10.0,0.2529411764705882,1.0,0.85,0.8333333333333334,0.85,0.84,0
11.0,0.2823529411764706,0.6,0.75,0.8,0.8,0.78,0
12.0,0.3,0.9,0.9,0.8666666666666667,0.825,0.78,0
13.0,0.3264705882352941,0.9,0.85,0.8,0.75,0.74,0
14.0,0.35294117647058826,0.8,0.75,0.7,0.725,0.68,0
15.0,0.3764705882352941,0.7,0.65,0.7,0.65,0.6,0
16.0,0.39705882352941174,0.6,0.7,0.6333333333333333,0.575,0.62,0
17.0,0.4147058823529412,0.9,0.65,0.5666666666666667,0.625,0.64,0
18.0,0.4411764705882353,0.4,0.4,0.5666666666666667,0.575,0.52,0
19.0,0.45294117647058824,0.5,0.65,0.6333333333333333,0.55,0.5,0
20.0,0.4676470588235294,0.8,0.65,0.5666666666666667,0.475,0.5,0
21.0,0.49117647058823527,0.5,0.5,0.4,0.4,0.42,0
22.0,0.5058823529411764,0.4,0.4,0.36666666666666664,0.4,0.42,0
23.0,0.5176470588235295,0.4,0.4,0.4,0.45,0.46,0
24.0,0.5294117647058824,0.4,0.4,0.4666666666666667,0.5,0.46,0
25.0,0.5411764705882353,0.4,0.5,0.5,0.475,0.46,0
26.0,0.5529411764705883,0.5,0.55,0.5,0.5,0.52,0
27.0,0.5676470588235294,0.7,0.55,0.5333333333333333,0.525,0.46,0
28.0,0.5882352941176471,0.4,0.4,0.5,0.4,0.42,0
29.0,0.6,0.5,0.55,0.43333333333333335,0.45,0.46,0
30.0,0.6147058823529412,0.6,0.4,0.43333333333333335,0.45,0.42,0
31.0,0.6323529411764706,0.2,0.35,0.4,0.375,0.4,0
32.0,0.638235294117647,0.6,0.5,0.4666666666666667,0.475,0.44,0
33.0,0.6558823529411765,0.5,0.45,0.4666666666666667,0.425,0.44,0
34.0,0.6705882352941176,0.4,0.4,0.4,0.425,0.4,0
35.0,0.6823529411764706,0.3,0.45,0.4,0.4,0.42,0
36.0,0.6911764705882353,0.5,0.45,0.4,0.45,0.4,0
37.0,0.7058823529411765,0.4,0.35,0.4,0.375,0.4,0
38.0,0.7176470588235294,0.4,0.4,0.4,0.4,0.44,0
39.0,0.7294117647058823,0.4,0.45,0.4,0.475,0.5,0
40.0,0.7411764705882353,0.4,0.4,0.4666666666666667,0.525,0.54,0
41.0,0.7529411764705882,0.4,0.55,0.5666666666666667,0.6,0.54,0
42.0,0.7647058823529411,0.8,0.65,0.7,0.575,0.56,0
43.0,0.788235294117647,0.6,0.65,0.5333333333333333,0.475,0.48,0
44.0,0.8058823529411765,0.6,0.45,0.43333333333333335,0.45,0.54,0
45.0,0.8235294117647058,0.3,0.4,0.43333333333333335,0.525,0.5,0
46.0,0.8323529411764706,0.5,0.5,0.6,0.55,0.46,0
47.0,0.8470588235294118,0.5,0.65,0.5666666666666667,0.45,0.38,0
48.0,0.861764705882353,0.7,0.6,0.43333333333333335,0.35,0.3,0
49.0,0.8823529411764706,0.5,0.3,0.23333333333333334,0.225,0.22,0
50.0,0.8970588235294118,0.1,0.1,0.16666666666666666,0.15,0.18,0
51.0,0.9,0.1,0.15,0.16666666666666666,0.2,0.3,0
52.0,0.9029411764705882,0.2,0.2,0.23333333333333334,0.35,0.34,0
53.0,0.9088235294117647,0.2,0.3,0.4,0.375,0.36,0
54.0,0.9147058823529411,0.6,0.5,0.4,0.375,0.38,0
55.0,0.9323529411764706,0.2,0.3,0.26666666666666666,0.325,0.32,0
56.0,0.9382352941176471,0.4,0.3,0.36666666666666664,0.375,0.34,0
57.0,0.95,0.2,0.3,0.36666666666666664,0.325,0.3,0
58.0,0.9558823529411765,0.4,0.45,0.36666666666666664,0.325,0.3,0
59.0,0.9676470588235294,0.5,0.4,0.3333333333333333,0.275,0.22,0
60.0,0.9823529411764705,0.4,0.3,0.2,0.15,0.12,0
61.0,0.9941176470588236,0.2,0.1,0.06666666666666667,0.05,0.04,0
62.0,1.0,0.0,0.0,0.0,0.0,0.0,0
63.0,1.0,0.0,0.0,0.0,0.0,0.0,0
64.0,1.0,0.0,0.0,0.0,0.0,0.0,0
65.0,1.0,0.0,0.0,0.0,0.0,0.0,0
66.0,1.0,0.0,0.0,0.0,0.0,0.0,0
67.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.008823529411764706,0.9,0.8,0.8333333333333334,0.775,0.8,1
1.0,0.03529411764705882,1.0,0.95,0.9,0.85,0.82,1
2.0,0.06470588235294118,1.0,0.85,0.8,0.775,0.8,1
3.0,0.09411764705882353,0.7,0.7,0.7,0.725,0.74,1
4.0,0.11470588235294117,0.9,0.8,0.7666666666666667,0.8,0.78,1
5.0,0.1411764705882353,1.0,0.95,0.9,0.775,0.72,1
6.0,0.17058823529411765,0.9,0.85,0.7,0.675,0.7,1
7.0,0.19705882352941176,0.8,0.6,0.5666666666666667,0.65,0.66,1
8.0,0.22058823529411764,0.4,0.45,0.6,0.625,0.58,1
9.0,0.2323529411764706,0.6,0.7,0.7,0.625,0.68,1
10.0,0.25,0.8,0.75,0.6333333333333333,0.7,0.68,1
11.0,0.2735294117647059,0.6,0.6,0.6666666666666666,0.675,0.62,1
12.0,0.2911764705882353,0.6,0.7,0.7,0.675,0.64,1
13.0,0.3088235294117647,0.8,0.75,0.6666666666666666,0.65,0.68,1
14.0,0.3323529411764706,0.7,0.7,0.6,0.65,0.62,1
15.0,0.35294117647058826,0.7,0.6,0.6,0.575,0.64,1
16.0,0.3735294117647059,0.5,0.5,0.5333333333333333,0.625,0.58,1
17.0,0.38823529411764707,0.5,0.55,0.6666666666666666,0.6,0.62,1
18.0,0.40294117647058825,0.6,0.7,0.6666666666666666,0.675,0.66,1
19.0,0.42058823529411765,0.7,0.7,0.7,0.675,0.68,1
20.0,0.4411764705882353,0.8,0.85,0.7333333333333333,0.675,0.7,1
21.0,0.4647058823529412,0.9,0.7,0.6666666666666666,0.7,0.68,1
22.0,0.49117647058823527,0.7,0.65,0.6,0.65,0.64,1
23.0,0.5117647058823529,0.8,0.6,0.5666666666666667,0.6,0.58,1
24.0,0.5352941176470588,0.5,0.45,0.5,0.475,0.46,1
25.0,0.55,0.4,0.5,0.4666666666666667,0.45,0.44,1
26.0,0.5617647058823529,0.6,0.45,0.43333333333333335,0.45,0.5,1
27.0,0.5794117647058824,0.4,0.4,0.4666666666666667,0.5,0.54,1
28.0,0.5911764705882353,0.5,0.5,0.5333333333333333,0.55,0.52,1
29.0,0.6058823529411764,0.5,0.5,0.5333333333333333,0.55,0.5,1
30.0,0.6205882352941177,0.4,0.5,0.5333333333333333,0.5,0.52,1
31.0,0.6323529411764706,0.6,0.6,0.5,0.525,0.56,1
32.0,0.65,0.7,0.5,0.5,0.55,0.48,1
33.0,0.6705882352941176,0.4,0.4,0.5,0.45,0.44,1
34.0,0.6823529411764706,0.5,0.55,0.4666666666666667,0.45,0.48,1
35.0,0.6970588235294117,0.6,0.5,0.43333333333333335,0.475,0.46,1
36.0,0.7147058823529412,0.4,0.4,0.4,0.425,0.4,1
37.0,0.7264705882352941,0.4,0.45,0.43333333333333335,0.4,0.36,1
38.0,0.7382352941176471,0.5,0.4,0.4,0.35,0.3,1
39.0,0.7529411764705882,0.2,0.3,0.3,0.25,0.32,1
40.0,0.7588235294117647,0.4,0.35,0.26666666666666666,0.35,0.4,1
41.0,0.7705882352941177,0.3,0.25,0.3333333333333333,0.425,0.48,1
42.0,0.7794117647058824,0.2,0.4,0.4666666666666667,0.575,0.58,1
43.0,0.7852941176470588,0.6,0.65,0.6666666666666666,0.7,0.62,1
44.0,0.8029411764705883,0.7,0.7,0.7333333333333333,0.575,0.56,1
45.0,0.8235294117647058,0.7,0.75,0.5666666666666667,0.525,0.54,1
46.0,0.8441176470588235,0.7,0.5,0.4666666666666667,0.5,0.54,1
47.0,0.8647058823529412,0.3,0.35,0.43333333333333335,0.45,0.46,1
48.0,0.8735294117647059,0.4,0.5,0.4666666666666667,0.475,0.52,1
49.0,0.8852941176470588,0.6,0.45,0.4666666666666667,0.525,0.52,1
50.0,0.9029411764705882,0.3,0.4,0.5,0.5,0.42,1
51.0,0.9117647058823529,0.5,0.6,0.5666666666666667,0.45,0.36,1
52.0,0.9264705882352942,0.5,0.6,0.4,0.325,0.26,1
53.0,0.9411764705882353,0.6,0.35,0.26666666666666666,0.2,0.16,1
54.0,0.9588235294117647,0.1,0.1,0.06666666666666667,0.05,0.1,1
55.0,0.961764705882353,0.1,0.05,0.03333333333333333,0.15,0.18,1
56.0,0.9647058823529412,0.0,0.0,0.16666666666666666,0.2,0.24,1
57.0,0.9647058823529412,0.0,0.25,0.26666666666666666,0.3,0.24,1
58.0,0.9647058823529412,0.5,0.4,0.4,0.3,0.24,1
59.0,0.9794117647058823,0.7,0.35,0.23333333333333334,0.175,0.14,1
60.0,1.0,0.0,0.0,0.0,0.0,0.0,1
61.0,1.0,0.0,0.0,0.0,0.0,0.0,1
62.0,1.0,0.0,0.0,0.0,0.0,0.0,1
63.0,1.0,0.0,0.0,0.0,0.0,0.0,1
64.0,1.0,0.0,0.0,0.0,0.0,0.0,1
65.0,1.0,0.0,0.0,0.0,0.0,0.0,1
66.0,1.0,0.0,0.0,0.0,0.0,0.0,1
67.0,1.0,0.0,0.0,0.0,0.0,0.0,1
